exportIndex,csvRow,sampleID,row,col,matCurveIndex,labelText,manualLabel,className,sourceFile,sourceFolder,classFromFolder,classFromMat,rawPeakZ,reconPeakZ,rawPeakValue,reconPeakValue,RMSE_raw_vs_recon,Corr_raw_vs_recon
1739,1931,1931,567,745,1945,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0745_idx000945.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.0782514625094,27.1350809918709,0.0247887932075503,0.0128886513228628,0.00164998511107809,0.900651527316505
1740,1932,1932,567,746,1946,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0746_idx000946.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.0433755955407,27.0724722530342,0.0300749243541088,0.0153397459631533,0.00201713372625504,0.895004377419656
1741,1933,1933,567,747,1947,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0747_idx000947.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.7529037861176,26.7090648438546,0.0309016433500186,0.0178107413114147,0.00204408694116804,0.920425827477199
1742,1934,1934,567,748,1948,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0748_idx000948.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.8036132593437,26.706685783278,0.0400392358083231,0.0212512180450397,0.00279967807141866,0.898245600076005
1743,1935,1935,567,749,1949,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0749_idx000949.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.8751178312044,26.8008463744322,0.0336054962890566,0.0157105139307851,0.00254974108779183,0.852159236169479
1744,1936,1936,567,750,1950,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0750_idx000950.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.7899820280562,26.7006412581373,0.00635370820795434,0.00346876947912543,0.000436785402186155,0.894858784729131
1745,1937,1937,567,751,1951,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0751_idx000951.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.3191951246665,26.2061580491014,0.00547273980843583,0.00338942081452458,0.000372626288776466,0.920703773228882
1746,1938,1938,567,752,1952,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0752_idx000952.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.2005632752937,26.0613019480752,0.00602332031075382,0.00392973131374755,0.000400138003354736,0.934416897184269
1747,1939,1939,567,753,1953,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0753_idx000953.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.1959368903123,26.1873353775562,0.00946577326433959,0.0052797777567236,0.00067387819420897,0.902313873037794
1748,1940,1940,567,754,1954,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0754_idx000954.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.0869661647327,26.0432234538515,0.00738841118230793,0.00412461209908832,0.000497228458680738,0.910259001481674
1749,1941,1941,567,755,1955,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0755_idx000955.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.0550056709392,25.9647738484914,0.00577378839075962,0.00326233401491847,0.000371264760735656,0.91518621598991
1750,1942,1942,567,756,1956,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0756_idx000956.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.9761355433898,25.8619038185125,0.00572310285141123,0.00291135620477188,0.000386838173792945,0.88546492980828
1751,1943,1943,567,757,1957,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0757_idx000957.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.0110683756073,26.0038089398689,0.00379192918042732,0.00175669614816737,0.000280045984915921,0.843540714460742
1752,1944,1944,567,758,1958,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0758_idx000958.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,24.8989128629279,25.1081204810897,0.00203638326982415,0.00149846469776237,0.000123499504643604,0.953855963954407
1753,1945,1945,567,759,1959,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0759_idx000959.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.2148053625761,25.2603453960621,0.00456389805812601,0.00268594725923869,0.000298915142009555,0.922621718622951
1754,1946,1946,567,760,1960,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0760_idx000960.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.2050527178002,25.2429895383066,0.00483185922571953,0.00259778014496661,0.00034654784066242,0.890640463255919
1755,1947,1947,568,729,1961,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0729_idx000961.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.0256601535878,30.0002491873611,0.0400162753275804,0.0204070444664428,0.00276018362946314,0.891848768725442
1756,1948,1948,568,730,1962,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0730_idx000962.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.0347093385663,29.9860263763825,0.0299582446873001,0.0139842105547244,0.00220239314768261,0.856052512083435
1757,1949,1949,568,731,1963,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0731_idx000963.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.8975804497215,29.600133250694,0.0260034741671913,0.0146778601077034,0.00168209173491652,0.918380955503176
1758,1950,1950,568,732,1964,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0732_idx000964.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.029521870984,29.0856678891745,0.0355772141953171,0.020938465245562,0.00219808268941914,0.933469615859402
1759,1951,1951,568,733,1965,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0733_idx000965.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.9671990143181,28.9699906797336,0.0393414160119803,0.0211824600784352,0.00260727910233504,0.909610067739653
1760,1952,1952,568,734,1966,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0734_idx000966.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.7660114147311,28.8370040603497,0.0268224256708447,0.0180658062509345,0.00173051719984759,0.944966063431085
1761,1953,1953,568,735,1967,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0735_idx000967.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.8407821683031,28.8020269591006,0.0265166912445964,0.0166085945376727,0.00154541288923254,0.947261325149777
1762,1954,1954,568,736,1968,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0736_idx000968.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.3538818290515,28.3085851092863,0.0168012116168681,0.0113664995085195,0.00102164706827151,0.949908824334803
1763,1955,1955,568,737,1969,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0737_idx000969.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.2261376706074,28.3526936587043,0.00716850761848408,0.00478120363666695,0.000382426355134988,0.957762309145333
1764,1956,1956,568,738,1970,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0738_idx000970.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.0027805720576,28.0172532449493,0.00337162724448667,0.00223198547772431,0.000192669799198623,0.949043402958049
1765,1957,1957,568,739,1971,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0739_idx000971.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.2393445005632,28.3276770647698,0.00663341129518208,0.00357086790337441,0.000482850708806858,0.886480220644368
1766,1958,1958,568,740,1972,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0740_idx000972.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.2153919666837,28.2902173700441,0.00515230648139549,0.00272975610153208,0.000377600550232114,0.879495712242546
1767,1959,1959,568,741,1973,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0741_idx000973.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.8364743780005,28.5136509800426,0.0016999825613874,0.000870809416084933,0.000131506275417226,0.850308092774402
1768,1960,1960,568,742,1974,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0742_idx000974.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.07149966757,27.9280045444716,0.00155507017301229,0.000979737466841133,0.000113737943325084,0.905801753089679
1769,1961,1961,568,743,1975,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0743_idx000975.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.9927164784706,27.8169257299805,0.00174681804806742,0.00108392386037297,0.000115764205493574,0.919436329369993
1770,1962,1962,568,744,1976,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0744_idx000976.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.7401530447691,27.4556135597253,0.00186791017608385,0.00133125034246309,0.000103969271240267,0.957876920871233
1771,1963,1963,568,745,1977,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0745_idx000977.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.6571200581182,27.5193906461368,0.00381421319293936,0.00252380582688574,0.000226153624255406,0.945872371358765
1772,1964,1964,568,746,1978,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0746_idx000978.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.6477948613619,27.1893170949783,0.0057115166708548,0.00364927154227671,0.000365108177407994,0.933643696361364
1773,1965,1965,568,747,1979,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0747_idx000979.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.6327694173074,26.6245869107195,0.0277766172582795,0.0169199733136571,0.00188491374182268,0.927068607229164
1774,1966,1966,568,748,1980,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0748_idx000980.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.8012850817154,26.6851008248944,0.0425365746149341,0.0223502435751071,0.00300348643810023,0.894860322357613
1775,1967,1967,568,749,1981,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0749_idx000981.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.89051374912,26.8081969425287,0.0373452719398547,0.0169657870120537,0.00287692228423458,0.841543628369703
1776,1968,1968,568,750,1982,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0750_idx000982.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.840521807482,26.6150150019548,0.00873248144079147,0.00452788635637645,0.000604342554025409,0.883703198911191
1777,1969,1969,568,751,1983,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0751_idx000983.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.1228771259087,26.1024044756103,0.0307656371485989,0.0175482251439338,0.00213340780021737,0.913471742296761
1778,1970,1970,568,752,1984,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0752_idx000984.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.0844247004736,26.0624496996519,0.0362846916754777,0.0209286294175508,0.00252083928447925,0.91540632059136
1779,1971,1971,568,753,1985,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0753_idx000985.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.2765466488338,26.2634298481485,0.0235347259512008,0.0129817326612809,0.0017815630361025,0.891662690979072
1780,1972,1972,568,754,1986,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0754_idx000986.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.8407165809351,25.6705851920212,0.00501268837640239,0.00284799610862026,0.000321095903480515,0.917438313852939
1781,1973,1973,568,755,1987,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0755_idx000987.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.6685571183232,25.5961800853431,0.0156470119330164,0.00848897728586097,0.00119210808515886,0.887522868817181
1782,1974,1974,568,756,1988,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0756_idx000988.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.6992354873514,25.6078767392948,0.0163220875254858,0.00869523709167226,0.00123602836521067,0.884500026804263
1783,1975,1975,568,757,1989,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0757_idx000989.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.9354182108619,25.8849076640326,0.008744337472013,0.0039378964448859,0.000665806861012143,0.838068138816788
1784,1976,1976,568,758,1990,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0758_idx000990.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,24.9954665223021,25.0343793305037,0.00297354936503789,0.00178880972368073,0.000186613637698176,0.927545028594991
1785,1977,1977,568,759,1991,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0568_c0759_idx000991.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.1211534255264,25.1527359941144,0.00623449461628789,0.00318620917518226,0.00044769826020278,0.882745264556737
